feature_date,target_date,future_log_return,direction,implied_realized_ratio_20,realized_volatility_20,vvix_level,ma_alignment_score,adx_14,rsp_relative_return_20,sector_volume_breadth,hyg_lqd_relative_return_5,crude_return_5d,outer_fold,actual_up,score,saved_decision_threshold,predicted_up,regime__implied_realized_ratio_20,regime__realized_volatility_20,regime__vvix_level,regime__ma_alignment_score,regime__adx_14,regime__rsp_relative_return_20,regime__sector_volume_breadth,regime__hyg_lqd_relative_return_5,regime__crude_return_5d
2011-03-04,2011-03-07,-0.007881879144340674,DOWN,1.3963947467526856,0.008598335905676581,81.4800033569336,0.0,17.659708217263418,0.005698045119217909,-1.3535778755230545,0.006659132677833777,0.06467899993316426,1,0,0.37349438667297363,0.3204227089881897,1,HIGH,LOW,MID,MID,LOW,MID,LOW,HIGH,HIGH
2011-03-07,2011-03-08,0.008711915857417783,UP,1.4811988261234805,0.008786515599140834,84.31999969482422,0.0,17.223779463828624,0.0019076728927584622,-1.0320389662341827,0.007049287722941476,0.08374042900374028,1,1,0.23270265758037567,0.3204227089881897,0,HIGH,LOW,MID,MID,LOW,MID,LOW,HIGH,HIGH
2011-03-09,2011-03-10,-0.018679283098206725,DOWN,1.4405188930630024,0.008842232038193659,84.88999938964844,0.0,16.443111134973456,0.0021595748796233013,0.14200969405895222,-0.0028851174307082525,0.020812850295977552,1,0,0.3336351215839386,0.3204227089881897,1,HIGH,LOW,MID,MID,LOW,MID,MID,MID,MID
2011-03-10,2011-03-11,0.006902350439859637,UP,1.4107604106597955,0.009769982072261499,88.16000366210938,0.0,17.09643784539825,0.0015810261161491,-1.6158088136942272,-0.02003476865974329,0.007721980443904357,1,1,0.0017321776831522584,0.3204227089881897,0,HIGH,LOW,MID,MID,LOW,MID,LOW,LOW,MID
2011-03-11,2011-03-14,-0.006056159320269047,DOWN,1.2748345425252303,0.009922237404177591,83.20999908447266,0.0,17.86063860421872,0.0015920414933493065,1.0920477885975408,-0.013473073510295133,-0.03171775244400342,1,0,0.5062980055809021,0.3204227089881897,1,MID,LOW,MID,MID,LOW,MID,HIGH,LOW,LOW
2011-03-14,2011-03-15,-0.011523312921841292,DOWN,1.3485346894467387,0.009870453043074387,83.88999938964844,0.0,18.782385226243147,-0.0004628678608351658,-0.9643342810510109,-0.02135986976687633,-0.041142132040036625,1,0,0.9918373227119446,0.3204227089881897,1,MID,LOW,MID,MID,LOW,MID,LOW,LOW,LOW
2011-03-15,2011-03-16,-0.018686241077615323,DOWN,1.5176917122777356,0.010094381919899708,89.68000030517578,0.0,20.67026369376184,0.0026776820028770396,-1.246824355201337,-0.026885837665036494,-0.0775858441269335,1,0,0.8976181745529175,0.3204227089881897,1,HIGH,LOW,MID,MID,LOW,MID,LOW,LOW,LOW
2011-03-16,2011-03-17,0.013148228441042051,UP,1.7189973791471238,0.010773872701503229,112.38999938964844,0.0,22.80186023723406,0.005018791408548454,-1.6997277203585488,-0.031046900191350923,-0.06327464943012427,1,1,0.9989655017852783,0.3204227089881897,1,HIGH,LOW,HIGH,MID,MID,MID,LOW,LOW,LOW
2011-03-18,2011-03-21,0.015378969497287495,UP,1.3853854521913052,0.01111297450057331,96.27999877929688,0.0,26.155600715025898,0.001653711811066147,-0.15712349635505043,-0.006970606213706981,-0.0008901149358025614,1,1,0.022412847727537155,0.3204227089881897,0,HIGH,LOW,HIGH,MID,MID,MID,MID,MID,MID
2011-03-23,2011-03-24,0.00951795829774732,UP,1.1054932953698713,0.01092359855214242,84.7699966430664,-1.0,27.35341328331072,0.007997325342296566,0.22925640080843598,0.022954857112861566,0.07631440745454257,1,1,0.9990158081054688,0.3204227089881897,1,MID,LOW,MID,MID,MID,HIGH,MID,HIGH,HIGH
2011-03-28,2011-03-29,0.006696151143217117,UP,1.1346473246808975,0.010792824338935143,89.94000244140625,-1.0,25.186660721103348,0.0052247902876954525,-0.6570276131507446,0.004086058931969589,0.015995702247696177,1,1,0.0061575016006827354,0.3204227089881897,0,MID,LOW,MID,MID,MID,MID,LOW,HIGH,MID
2011-03-29,2011-03-30,0.006877581773286894,UP,1.1188292749194795,0.010224727647669546,84.95999908447266,-1.0,24.654185477300967,0.006201885450587386,0.5937027215500454,0.010805068229719115,0.007567457082259105,1,1,0.9963058233261108,0.3204227089881897,1,MID,LOW,MID,MID,MID,MID,HIGH,HIGH,MID
2011-04-11,2011-04-12,-0.007502065749284654,DOWN,1.3427413097231105,0.007783120768796139,84.16000366210938,0.0,14.796114676654316,0.0055565588830656515,-0.19203761649838025,0.005705990417140834,0.013279163510014668,1,0,0.054301004856824875,0.3204227089881897,0,MID,LOW,MID,MID,LOW,MID,MID,HIGH,MID
2011-04-15,2011-04-18,-0.011271983621468707,DOWN,1.8301426452641427,0.005273191524296031,85.72000122070312,1.0,15.35839005983809,0.006459661902229845,0.9008882428227716,-0.010180384753084724,-0.028142987397895593,1,0,0.9533286690711975,0.3204227089881897,1,HIGH,LOW,MID,HIGH,LOW,HIGH,HIGH,LOW,LOW
2011-04-18,2011-04-19,0.005728048761922306,UP,2.1454166082061357,0.00497982310419386,89.11000061035156,1.0,16.45510588560136,0.00601679688387167,-1.2864928475061292,-0.013976291584071425,-0.025803084792820088,1,1,0.9992172718048096,0.3204227089881897,1,HIGH,LOW,MID,HIGH,LOW,MID,LOW,LOW,MID
2011-04-19,2011-04-20,0.013539849979458639,UP,1.9801052432264263,0.005036077080050003,85.7300033569336,1.0,17.47348486666725,0.006702130563395362,1.0417311916383674,-0.005922113437004434,0.017724358703454225,1,1,0.9244807362556458,0.3204227089881897,1,HIGH,LOW,MID,HIGH,LOW,HIGH,HIGH,MID,MID
2011-04-25,2011-04-26,0.008568349018922112,UP,1.7970616939030812,0.0055280052734566635,87.68000030517578,0.0,14.338346751399495,0.00610340832031599,-0.1654984491087352,-0.0007551849050616921,0.02361103725070008,1,1,0.05682443082332611,0.3204227089881897,0,HIGH,LOW,MID,MID,LOW,MID,MID,MID,MID
2011-04-26,2011-04-27,0.006507491060485546,UP,1.7189449872945446,0.005724252442425508,85.72000122070312,0.0,14.24431792643775,0.007104774923008341,0.9013473884869582,0.0017389950576636257,0.04642238049456946,1,1,0.9783274531364441,0.3204227089881897,1,HIGH,LOW,MID,MID,LOW,HIGH,HIGH,MID,HIGH
2011-05-03,2011-05-04,-0.006652847605774444,DOWN,1.8595442230124906,0.005657306514059445,90.62000274658203,1.0,17.233412227143976,-0.00039273836599052966,-0.02329767086128587,-0.0047381967831093014,-0.010391529696350888,1,0,0.062130268663167953,0.3204227089881897,0,HIGH,LOW,HIGH,HIGH,LOW,MID,MID,MID,MID
2011-05-04,2011-05-05,-0.0090896260574921,DOWN,1.8225596781393565,0.005903449278500196,91.38999938964844,1.0,16.58608922449042,-0.0036386678602275315,-1.5009856104500046,-0.00843497558513473,-0.03171440814072591,1,0,0.10401889681816101,0.3204227089881897,0,HIGH,LOW,HIGH,HIGH,LOW,MID,LOW,LOW,LOW
2011-05-09,2011-05-10,0.0084999507437913,UP,1.7226154813097925,0.006275215768828069,90.86000061035156,1.0,13.891306916839499,0.004716264571963844,0.6053431655986993,-0.00325884325478155,-0.10162848900337045,1,1,0.0055768489837646484,0.3204227089881897,0,HIGH,LOW,HIGH,HIGH,LOW,MID,HIGH,MID,LOW
2011-05-10,2011-05-11,-0.010580489282121406,DOWN,1.555567292130429,0.006442895718629144,87.55999755859375,1.0,13.786652337490874,0.008172625898784324,0.9955338066037389,0.002298362785242052,-0.06674421746677381,1,0,0.12458065897226334,0.3204227089881897,0,HIGH,LOW,MID,HIGH,LOW,HIGH,HIGH,MID,LOW
2011-05-12,2011-05-13,-0.007728996292128419,DOWN,1.4989027573441498,0.006736895519271744,93.56999969482422,1.0,12.296004977594466,0.007961236467150124,0.3729149393741225,0.01182340581102781,-0.008351427653481505,1,0,0.9991312623023987,0.3204227089881897,1,HIGH,LOW,HIGH,HIGH,LOW,HIGH,HIGH,HIGH,MID
2011-05-13,2011-05-16,-0.006361514237382823,DOWN,1.5280151262902615,0.007037292288445048,93.86000061035156,1.0,11.779254353415057,0.006926803121237477,-1.1157995546563084,-0.000379640441491299,0.025099129853114313,1,0,0.9915662407875061,0.3204227089881897,1,HIGH,LOW,HIGH,HIGH,LOW,HIGH,LOW,MID,HIGH
2011-05-17,2011-05-18,0.008896275522450333,UP,1.663724960767882,0.006645004802843515,93.63999938964844,0.0,12.289138178812557,0.004198786686640005,0.34286413637595925,-0.007469682781515645,-0.06945360981937254,1,1,0.1511542946100235,0.3204227089881897,0,HIGH,LOW,HIGH,MID,LOW,MID,HIGH,MID,LOW
2011-05-19,2011-05-20,-0.007976426741533248,DOWN,1.5879057258089988,0.006156965847928434,87.52999877929688,0.0,10.985538642656076,0.004187087593922799,0.22292870264810669,-0.0060883178611606,-0.005369535918859653,1,0,0.7108778357505798,0.3204227089881897,1,HIGH,LOW,MID,MID,LOW,MID,MID,MID,MID
2011-05-20,2011-05-23,-0.011668766889634,DOWN,1.730620102687498,0.00634447046819228,90.2300033569336,0.0,10.603409925081971,0.004783742083615879,-1.0501994323274537,0.0009745067433814913,-0.0016069468417287895,1,0,0.9596076607704163,0.3204227089881897,1,HIGH,LOW,MID,MID,LOW,MID,LOW,MID,MID
2011-05-27,2011-05-31,0.010357377711179271,UP,1.558836251793321,0.006457672188382667,81.45999908447266,0.0,13.299104957780566,0.006923386202866718,0.5995551192651921,-0.008269123834932654,0.010995697610492397,1,1,0.9980242252349854,0.3204227089881897,1,HIGH,LOW,MID,MID,LOW,HIGH,HIGH,MID,MID
2011-05-31,2011-06-01,-0.022717166176830932,DOWN,1.401787537127085,0.006942981587482599,80.91999816894531,0.0,12.410235240988499,0.005492914516619993,0.8976682014915031,-0.0013349084098744366,0.04991055940651587,1,0,0.9996299743652344,0.3204227089881897,1,HIGH,LOW,MID,MID,LOW,MID,HIGH,MID,HIGH
2011-06-02,2011-06-03,-0.009994342882886753,DOWN,1.35014492275685,0.008440300567201995,85.22000122070312,0.0,13.673165673554998,0.006942371532738311,0.029470010017081345,-0.005131959498248864,-0.009121599665849245,1,0,0.8952372074127197,0.3204227089881897,1,MID,LOW,MID,MID,LOW,HIGH,MID,MID,MID
2011-06-03,2011-06-06,-0.010637616137775861,DOWN,1.3322753686839002,0.008487312681188583,85.54000091552734,0.0,14.876283299105463,0.00036389726614306436,-0.8307181283702012,-0.006062661097421086,-9.979681726473322e-05,1,0,0.10069055110216141,0.3204227089881897,0,MID,LOW,MID,MID,LOW,MID,LOW,MID,MID
2011-06-08,2011-06-09,0.007602206791408592,UP,1.4515645510071773,0.0081543655647883,88.9800033569336,-1.0,19.761216302395376,-0.005601549168840432,-0.2029846359293613,-0.007983290638002953,0.0044769208832025785,1,1,0.18940691649913788,0.3204227089881897,0,HIGH,LOW,MID,MID,LOW,MID,MID,MID,MID
2011-06-09,2011-06-10,-0.014007975946590421,DOWN,1.3557826380888902,0.008256521202469252,85.6500015258789,-1.0,20.6324757487782,-0.005836338990319649,0.7664581494143197,-0.013049608144938961,0.01512408371866981,1,0,0.9985867738723755,0.3204227089881897,1,MID,LOW,MID,MID,LOW,MID,HIGH,LOW,MID
2011-06-13,2011-06-14,0.012606270353002092,UP,1.4572249659723582,0.008477166897673033,98.3499984741211,-1.0,23.306222588100663,-0.009378972920932704,0.2750377279965163,-0.016491678617077524,-0.01742185615395297,1,1,0.2079874873161316,0.3204227089881897,0,HIGH,LOW,HIGH,MID,MID,LOW,MID,LOW,MID
2011-06-14,2011-06-15,-0.01794548154718442,DOWN,1.2703636887644083,0.00905466603080993,91.73999786376953,-1.0,23.16874970469281,-0.006555068824054464,1.006290396936562,-0.003053367365474584,0.002821793769822445,1,0,0.06766227632761002,0.3204227089881897,0,MID,LOW,HIGH,MID,MID,MID,HIGH,MID,MID
2011-06-20,2011-06-21,0.01361094348212197,UP,1.3284431321147931,0.009479153386763573,90.25,-1.0,26.565539963975723,-0.005088745672990259,0.6014677133938371,0.000840775675093475,-0.04240770627002044,1,1,0.995610773563385,0.3204227089881897,1,MID,LOW,MID,MID,MID,MID,HIGH,MID,LOW
2011-06-21,2011-06-22,-0.006043709656474322,DOWN,1.2076952651170751,0.009837484666788297,90.55000305175781,-1.0,25.822333831851292,-0.0011841749377562612,0.8150305194579628,-0.001441115863408512,-0.06195892331139359,1,0,0.4148837625980377,0.3204227089881897,1,MID,LOW,HIGH,MID,MID,MID,HIGH,MID,LOW
2011-06-23,2011-06-24,-0.011681411413365773,DOWN,1.233980092506626,0.009847450909269367,93.08999633789062,-1.0,25.511504933790803,0.0007692637735818297,-0.8399407719746799,0.01849358766158411,-0.042271179410390984,1,0,0.06515759229660034,0.3204227089881897,0,MID,LOW,HIGH,MID,MID,MID,LOW,HIGH,LOW
2011-06-24,2011-06-27,0.008871539110088738,UP,1.331467233031451,0.009982784814162374,99.13999938964844,-1.0,25.943197518818145,0.0005138474611682056,-0.667847055113366,0.0025436192735463917,-0.02009079267231561,1,1,0.38789287209510803,0.3204227089881897,1,MID,LOW,HIGH,MID,MID,MID,LOW,MID,MID
2011-06-27,2011-06-28,0.012968523040000554,UP,1.2686310214410634,0.010209101033421744,94.29000091552734,-1.0,26.291193705938515,-0.0026615469803649566,0.6337018600707451,-0.0012151886114068618,-0.028826725316357868,1,1,0.9982542395591736,0.3204227089881897,1,MID,LOW,HIGH,MID,MID,MID,HIGH,MID,LOW
2011-06-28,2011-06-29,0.008527694305573862,UP,1.1620151058461194,0.01039226159793541,90.33000183105469,-1.0,25.60449304899145,0.00036529600795302125,0.900574614123877,0.0028087008581102403,-0.0054753707430924645,1,1,0.6736757755279541,0.3204227089881897,1,MID,LOW,HIGH,MID,MID,MID,HIGH,HIGH,MID
2011-06-29,2011-06-30,0.009516992828594329,UP,1.1552950060755338,0.00941670971131592,85.9000015258789,-1.0,24.033698529512986,0.0018041198950691237,0.9168019108701871,0.023535562034710147,-0.006730565086419705,1,1,0.9973024129867554,0.3204227089881897,1,MID,LOW,MID,MID,MID,MID,HIGH,HIGH,MID
2011-06-30,2011-07-01,0.014667959789823864,UP,1.075794606536166,0.009673428411573731,81.08000183105469,0.0,22.827845467203446,0.0015436796236929639,0.8775288475000299,0.026040279414485272,0.047208955191317556,1,1,0.7531275749206543,0.3204227089881897,1,LOW,LOW,MID,MID,MID,MID,HIGH,HIGH,HIGH
2011-07-06,2011-07-07,0.010321996966352439,UP,1.0852289674547577,0.009484848715272068,82.69000244140625,0.0,22.208572553312337,0.00165309915069356,0.32675439454228883,0.016223414733655992,0.03968023061327848,1,1,0.9872273206710815,0.3204227089881897,1,LOW,LOW,MID,MID,MID,MID,HIGH,HIGH,HIGH
2011-07-07,2011-07-08,-0.00711751769102607,DOWN,1.0522519288096024,0.009548621560025974,80.69999694824219,0.0,22.64106509374042,0.0064772349157304135,0.7577423338018525,0.007752050186541641,0.04032806225151376,1,0,0.7787429094314575,0.3204227089881897,1,LOW,LOW,MID,MID,MID,HIGH,HIGH,HIGH,HIGH
2011-07-08,2011-07-11,-0.01824574939739419,DOWN,1.034632620278235,0.009711230109203672,80.81999969482422,0.0,21.985542384403733,0.004968675712346417,-0.7936756640772689,-0.0066390472343240544,0.008141145050067702,1,0,0.0731939747929573,0.3204227089881897,0,LOW,LOW,MID,MID,MID,MID,LOW,MID,MID
2011-07-13,2011-07-14,-0.006926265084537383,DOWN,1.2703066641576715,0.009873301741842066,88.91999816894531,0.0,17.897058242135312,-0.00022021418850361532,0.5331806590487704,-0.01705320691881535,0.014381362324844703,1,0,0.7523291110992432,0.3204227089881897,1,MID,LOW,MID,MID,LOW,MID,HIGH,LOW,MID
2011-07-15,2011-07-18,-0.008234905998654835,DOWN,1.3543183251731354,0.00908408592006874,89.33000183105469,0.0,16.29463654493493,-0.0014073511647678602,0.6502439278788837,-0.008507920075860256,0.010752801530677206,1,0,0.002622696803882718,0.3204227089881897,0,MID,LOW,MID,MID,LOW,MID,HIGH,LOW,MID
2011-07-18,2011-07-19,0.01610116918648337,UP,1.41569541874558,0.0093221040498994,97.80999755859375,0.0,16.218968464758547,-0.008232894835656323,-0.9715873899543931,0.0068125138705545495,0.008164152232369567,1,1,0.9726608991622925,0.3204227089881897,1,HIGH,LOW,HIGH,MID,LOW,LOW,LOW,HIGH,MID
2011-07-20,2011-07-21,0.013775853108294189,UP,1.26841767630856,0.00948076486973591,86.05999755859375,1.0,14.137034443938559,-0.010603886527183706,-0.12461748454570075,0.008033330662324673,0.0009174406757038667,1,1,0.4176505506038666,0.3204227089881897,1,MID,LOW,MID,HIGH,LOW,LOW,MID,HIGH,MID
2011-07-26,2011-07-27,-0.020688008283868003,DOWN,1.3767314881145507,0.009256490441271943,93.3499984741211,0.0,13.298511674003935,-0.012307411507915474,-0.688804976374196,0.003900640407598741,0.02120934316788767,1,0,0.8205922245979309,0.3204227089881897,1,MID,LOW,HIGH,MID,LOW,LOW,LOW,HIGH,MID
2011-07-28,2011-07-29,-0.006858045597718971,DOWN,1.492356836298738,0.010020923821615266,105.62000274658203,0.0,13.685227516133224,-0.018753910801046516,-0.789416735329177,-0.011198070167019344,-0.0171952633208662,1,0,0.9783586859703064,0.3204227089881897,1,HIGH,LOW,HIGH,MID,LOW,LOW,LOW,LOW,MID
2011-08-01,2011-08-02,-0.02587945553195333,DOWN,1.628458992651668,0.009152455802365594,95.88999938964844,0.0,16.10570282501945,-0.020393594996095422,-1.1444908473114674,-0.018876777754949052,-0.04441966397367299,1,0,0.5152834057807922,0.3204227089881897,1,HIGH,LOW,HIGH,MID,LOW,LOW,LOW,LOW,LOW
2011-08-03,2011-08-04,-0.04797410605219454,DOWN,1.3733629791166098,0.010724051344677327,98.58000183105469,0.0,20.242197867136777,-0.02246399647121322,1.1629078070399987,-0.0325845832263199,-0.05779880511928001,1,0,0.045519787818193436,0.3204227089881897,0,MID,LOW,HIGH,MID,LOW,LOW,HIGH,LOW,LOW
2011-08-05,2011-08-08,-0.06734057403046549,DOWN,1.411180005110299,0.014284574011933518,118.61000061035156,-1.0,26.16417197160865,-0.031081628849041518,-0.4720038629097498,-0.0490670524843404,-0.09669044199800014,1,0,0.31229937076568604,0.3204227089881897,0,HIGH,MID,HIGH,MID,MID,LOW,LOW,LOW,LOW
2011-08-08,2011-08-09,0.045450506361566,UP,1.5316193778025802,0.019741953045879803,134.6300048828125,-1.0,29.54907893966659,-0.03677625232307044,-2.359743626356096,-0.07999899273650489,-0.15444933935962432,1,1,0.9926794767379761,0.3204227089881897,1,HIGH,HIGH,HIGH,MID,HIGH,LOW,LOW,LOW,LOW
2011-08-09,2011-08-10,-0.045183316167242776,DOWN,0.9563332509895148,0.023094172331397916,112.80000305175781,-1.0,32.83634031553883,-0.033010982843335715,2.062445097974029,-0.038077425622981595,-0.1678200831578005,1,0,3.094803469139151e-05,0.3204227089881897,0,LOW,HIGH,HIGH,MID,HIGH,LOW,HIGH,LOW,LOW
2011-08-10,2011-08-11,0.04390567430386801,UP,1.1006367654584301,0.024604989037565143,132.86000061035156,-1.0,35.88879730742019,-0.030488238914655602,-1.7749354807652475,-0.06387281579245987,-0.10351300095527428,1,1,0.8920808434486389,0.3204227089881897,1,LOW,HIGH,HIGH,MID,HIGH,LOW,LOW,LOW,LOW
2011-08-12,2011-08-15,0.02094405066518224,UP,0.8410730219920416,0.027232650257400886,120.19000244140625,-1.0,38.35482602163275,-0.022158734922458553,0.44466614174147623,-0.016119445953161796,-0.01741597541121183,1,1,0.15127484500408173,0.3204227089881897,0,LOW,HIGH,HIGH,MID,HIGH,LOW,HIGH,LOW,MID
2011-08-17,2011-08-18,-0.044075765203905146,DOWN,0.7241998860333724,0.027469667465640734,104.62000274658203,-1.0,39.024860192424825,-0.02249199686060313,0.23992548435422523,0.03521734846026981,0.05503826204043326,1,0,0.8150964975357056,0.3204227089881897,1,LOW,HIGH,HIGH,MID,HIGH,LOW,MID,HIGH,HIGH
2011-08-18,2011-08-19,-0.01646528708952503,DOWN,0.9463941829803312,0.02840208949798896,106.66000366210938,-1.0,40.068774576015656,-0.027359922939216352,-1.1852178298961538,-0.017073250116834263,-0.03974352917842764,1,0,0.005867154337465763,0.3204227089881897,0,LOW,HIGH,HIGH,MID,HIGH,LOW,LOW,LOW,LOW
2011-08-22,2011-08-23,0.03238053100952896,UP,0.9394116892605354,0.02845896692372618,111.25,-1.0,42.20402632011442,-0.026577872896004995,-0.06264717388517611,-0.01795983621300629,-0.04372783277737106,1,1,0.0005727973766624928,0.3204227089881897,0,LOW,HIGH,HIGH,MID,HIGH,LOW,MID,LOW,LOW
2011-08-23,2011-08-24,0.013986236514564057,UP,0.7643439183167385,0.02989224108970246,103.43000030517578,-1.0,42.450932341329796,-0.02247273511440212,0.8017579860701445,0.010974460981364387,-0.014062629984900819,1,1,1.1349290616635699e-05,0.3204227089881897,0,LOW,HIGH,HIGH,MID,HIGH,LOW,HIGH,HIGH,MID
2011-08-24,2011-08-25,-0.015361311166349485,DOWN,0.7526297087734882,0.030047811027531873,104.54000091552734,-1.0,41.854313312037085,-0.018098125443533036,0.6858498570113805,0.010101751832167903,-0.028020799252504888,1,0,0.94733726978302,0.3204227089881897,1,LOW,HIGH,HIGH,MID,HIGH,LOW,HIGH,HIGH,LOW
2011-08-25,2011-08-26,0.0144293000086114,UP,0.8312716146988541,0.030130277811162478,112.4000015258789,-1.0,40.763427828741584,-0.020336197273668657,-0.7892961619249481,0.010064135161105374,0.03483183460685945,1,1,0.23875293135643005,0.3204227089881897,0,LOW,HIGH,HIGH,MID,HIGH,LOW,LOW,HIGH,HIGH
2011-08-26,2011-08-29,0.02833097486821802,UP,0.7360347913403672,0.03045996332948401,104.72000122070312,-1.0,40.249265964691325,-0.018927140640444234,0.5079737684481442,0.027192424999740457,0.037109794423371346,1,1,0.15868258476257324,0.3204227089881897,0,LOW,HIGH,HIGH,MID,HIGH,LOW,HIGH,HIGH,HIGH
2011-09-01,2011-09-02,-0.02588195859748386,DOWN,0.6913743497148762,0.02899256488366948,92.30999755859375,0.0,32.466104265758105,0.0014884802459036051,-0.6778569819277789,0.0186644676633096,0.041675056568794146,1,0,0.004292135126888752,0.3204227089881897,0,LOW,HIGH,HIGH,MID,HIGH,MID,LOW,HIGH,HIGH
2011-09-06,2011-09-07,0.02781705881741318,UP,0.9246067468682599,0.02520834857397303,97.01000213623047,0.0,31.69317061391746,0.009707658012225215,-0.3636338353660303,-0.0263850287428397,-0.014426934378599507,1,1,0.8980357646942139,0.3204227089881897,1,LOW,HIGH,HIGH,MID,HIGH,HIGH,MID,LOW,MID
2011-09-08,2011-09-09,-0.0265592965591247,DOWN,1.0066269153332204,0.02147723981404617,93.44999694824219,0.0,29.208804385436743,0.006419627916805927,-0.6301508633454801,-0.02578270464247783,0.002698815225636433,1,0,0.09607289731502533,0.3204227089881897,0,LOW,HIGH,HIGH,MID,HIGH,HIGH,LOW,LOW,MID
2011-09-13,2011-09-14,0.013749150659437749,UP,1.184235234925142,0.019633864722239394,96.13999938964844,0.0,28.179834070388544,-0.0001427927968114806,0.9040162455248056,0.002059128150267943,0.047560487189148466,1,1,0.9947808384895325,0.3204227089881897,1,MID,HIGH,HIGH,MID,MID,MID,HIGH,MID,HIGH
2011-09-14,2011-09-15,0.017110031462982917,UP,1.0993271849025508,0.019826627245267448,100.22000122070312,0.0,26.755076034978625,0.004762305484645922,0.9837446579024225,0.006189798246057761,-0.0048246116112743076,1,1,0.9996837377548218,0.3204227089881897,1,LOW,HIGH,HIGH,MID,MID,MID,HIGH,HIGH,MID
2011-09-20,2011-09-21,-0.02990088453258005,DOWN,1.2228072852288092,0.01692814144932961,92.9000015258789,0.0,21.348619506094312,0.00532160801702139,-0.3351126787036604,0.01082007084707284,-0.03749733169300404,1,0,0.6393272280693054,0.3204227089881897,1,MID,HIGH,HIGH,MID,MID,MID,MID,HIGH,LOW
2011-09-21,2011-09-22,-0.03285838920438979,DOWN,1.3824843344530735,0.017005176437121686,98.58000183105469,-1.0,21.1392639256002,-0.00418703590553735,-1.3146508622911481,-0.007209184905732671,-0.034208053872598475,1,0,0.44940701127052307,0.3204227089881897,1,HIGH,HIGH,HIGH,MID,MID,MID,LOW,MID,LOW
2011-09-23,2011-09-26,0.023501795078211662,UP,1.444292469788764,0.017991548154498674,104.7699966430664,-1.0,22.829349674571674,-0.0014121728877642646,0.6783569567593569,-0.02351827684674958,-0.09673229972640443,1,1,0.009893522597849369,0.3204227089881897,0,HIGH,HIGH,HIGH,MID,MID,MID,HIGH,LOW,LOW
2011-09-27,2011-09-28,-0.020629935026862865,DOWN,1.3604829210492948,0.017460760575796444,100.30999755859375,-1.0,21.72797239114496,-0.007061017428134218,1.1543603230753705,-0.007713528488366329,-0.02848333670974932,1,0,0.2783602178096771,0.3204227089881897,0,MID,HIGH,HIGH,MID,MID,MID,HIGH,MID,LOW
2011-09-29,2011-09-30,-0.02530677345236948,DOWN,1.3576537594117057,0.01802145808235174,101.05000305175781,-1.0,20.9513812490889,-0.018223657624746474,0.47580360749342915,0.01078513015487249,0.020043674252169734,1,0,0.7629911303520203,0.3204227089881897,1,MID,HIGH,HIGH,MID,MID,LOW,HIGH,HIGH,MID
2011-09-30,2011-10-03,-0.028870583198134143,DOWN,1.4506012932619978,0.01865588829710553,101.08000183105469,-1.0,20.91704991123502,-0.018133858325804234,-1.0216104064455405,-0.023177445749140522,-0.008173595263621113,1,0,0.008338742889463902,0.3204227089881897,0,HIGH,HIGH,HIGH,MID,MID,LOW,LOW,LOW,MID
2011-10-03,2011-10-04,0.021686152138976265,UP,1.5183177780089967,0.018856928191014036,103.88999938964844,-1.0,21.57106366162565,-0.022797148119535066,-1.5104278288812991,-0.045560493979544384,-0.033325824300278764,1,1,0.2845607399940491,0.3204227089881897,0,HIGH,HIGH,HIGH,MID,MID,LOW,LOW,LOW,LOW
2011-10-04,2011-10-05,0.018345918331616917,UP,1.3089532540382454,0.01964484423627891,99.30999755859375,-1.0,22.611404009358157,-0.0162480204318336,0.995796400090209,-0.04422815673150721,-0.10977785060841332,1,1,0.08439937233924866,0.3204227089881897,0,MID,HIGH,HIGH,MID,MID,LOW,HIGH,LOW,LOW
2011-10-05,2011-10-06,0.017929541235911752,UP,1.2541891119368602,0.01899080596846698,94.66000366210938,-1.0,22.82430364576023,-0.017199320253370724,1.005818602647405,-0.028958713081936146,-0.019019763914380365,1,1,0.9389227628707886,0.3204227089881897,1,MID,HIGH,HIGH,MID,MID,LOW,HIGH,LOW,MID
2011-10-07,2011-10-10,0.032898565789152207,UP,1.230119175879094,0.018537924996196796,92.56999969482422,-1.0,21.801645216166694,-0.01267636630818562,-0.4699299864401334,0.018080561960784527,0.04662339507136829,1,1,0.90097576379776,0.3204227089881897,1,MID,HIGH,HIGH,MID,MID,LOW,LOW,HIGH,HIGH
2011-10-13,2011-10-14,0.016949538097382644,UP,1.001589486786071,0.019308492089876325,95.0999984741211,-1.0,17.05320320346802,-0.013584399933584727,-0.3758655404999549,0.023699738540449412,0.01966262869984973,1,1,0.07802115380764008,0.3204227089881897,0,LOW,HIGH,HIGH,MID,LOW,LOW,MID,HIGH,MID
2011-10-14,2011-10-17,-0.019275689955516838,DOWN,0.9032815465076813,0.019694333165074067,94.69000244140625,0.0,16.39729134300264,-0.013025330040493072,0.5885435822568374,0.02955210094202011,0.045007001465351734,1,0,0.017568355426192284,0.3204227089881897,0,LOW,HIGH,HIGH,MID,LOW,LOW,HIGH,HIGH,HIGH
2011-10-17,2011-10-18,0.0193572900874667,UP,1.048616700709631,0.020058542386597492,103.55000305175781,0.0,15.377454971503239,-0.013743123880578575,-0.5441667930863578,0.0051152147051957975,0.01129290290117336,1,1,0.25160712003707886,0.3204227089881897,0,LOW,HIGH,HIGH,MID,LOW,LOW,LOW,HIGH,MID
